source,target,p_edge
adverse_environmental_factors,emotional_overwhelm,0.000000
adverse_environmental_factors,emotional_persistence,0.000000
adverse_environmental_factors,emotional_protection,0.000000
adverse_environmental_factors,emotional_reactivity,0.000000
adverse_environmental_factors,emotional_recovery,0.000000
adverse_environmental_factors,emotional_resilience,0.000000
adverse_environmental_factors,emotional_safety,0.000000
adverse_environmental_factors,emotional_scarring,0.000000
adverse_environmental_factors,emotional_shutdown,0.000000
adverse_environmental_factors,emotional_stability,0.000000
adverse_environmental_factors,emotional_struggle,0.000000
adverse_environmental_factors,emotional_suppression,0.000000
adverse_environmental_factors,emotional_tension,0.000000
adverse_environmental_factors,emotional_triggers,0.000000
adverse_environmental_factors,emotional_unsettledness,0.000000
adverse_environmental_factors,energy_depletion,0.000000
adverse_environmental_factors,energy_expenditure,0.000000
adverse_environmental_factors,energy_level,0.000000
adverse_environmental_factors,engagement_effort_aversion,0.000000
adverse_environmental_factors,engagement_in_hobbies,0.000000
adverse_environmental_factors,engagement_with_world,0.000000
adverse_environmental_factors,environmental_change,0.000000
adverse_environmental_factors,environmental_control,0.000000
adverse_environmental_factors,environmental_disruption,0.000000
adverse_environmental_factors,environmental_instability,0.000000
adverse_environmental_factors,environmental_safety,0.000000
adverse_environmental_factors,environmental_scanning,0.000000
adverse_environmental_factors,environmental_stress,0.000000
adverse_environmental_factors,environmental_unsafety,0.000000
adverse_environmental_factors,exercise_routine,0.000000
adverse_environmental_factors,exhaustion,0.000000
adverse_environmental_factors,external_demands,0.000000
adverse_environmental_factors,external_pressure,0.000000
adverse_environmental_factors,family_support,0.000000
adverse_environmental_factors,fear,0.000000
adverse_environmental_factors,fear_of_abandonment,0.000000
adverse_environmental_factors,fear_of_chaos,0.000000
adverse_environmental_factors,fear_of_failure,0.000000
adverse_environmental_factors,fear_of_triggering_others,0.000000
adverse_environmental_factors,fear_of_vulnerability,0.000000
adverse_environmental_factors,feeling_trapped,0.000000
adverse_environmental_factors,feeling_unsafe,0.000000
adverse_environmental_factors,feeling_unsupported,0.000000
adverse_environmental_factors,financial_stress,0.000000
adverse_environmental_factors,focus,0.000000
adverse_environmental_factors,functional_impairment,0.000000
adverse_environmental_factors,gardening_hobby,0.000000
adverse_environmental_factors,geographic_location,0.000000
adverse_environmental_factors,geographic_relocation,0.000000
adverse_environmental_factors,health_consciousness,0.000000
adverse_environmental_factors,high_alert_state,0.000000
adverse_environmental_factors,home_environmental_stress,0.000000
adverse_environmental_factors,hopelessness,0.000000
adverse_environmental_factors,impulsivity,0.000000
adverse_environmental_factors,independent_living,0.000000
adverse_environmental_factors,insecurity,0.000000
adverse_environmental_factors,instability,0.000000
adverse_environmental_factors,instability_in_early_years,0.000000
adverse_environmental_factors,internal_alarm_management,0.000000
adverse_environmental_factors,internal_conflict,0.000000
adverse_environmental_factors,internal_instability,0.000000
adverse_environmental_factors,internal_map,0.000000
adverse_environmental_factors,internal_momentum,0.000000
adverse_environmental_factors,internal_noise,0.000000
adverse_environmental_factors,internal_restlessness,0.000000
adverse_environmental_factors,internal_strain,0.000000
adverse_environmental_factors,internalized_negativity,0.000000
adverse_environmental_factors,internalized_threat_response,0.000000
adverse_environmental_factors,intrusive_thoughts,0.000000
adverse_environmental_factors,lack_of_control,0.000000
adverse_environmental_factors,lack_of_peace,0.000000
adverse_environmental_factors,lack_of_purpose,0.000000
adverse_environmental_factors,lack_of_safety,0.000000
adverse_environmental_factors,life_changes,0.000000
adverse_environmental_factors,life_demand_balance,0.000000
adverse_environmental_factors,life_demands,0.000000
adverse_environmental_factors,life_stress,0.000000
adverse_environmental_factors,living_situation,0.000000
adverse_environmental_factors,loneliness,0.000000
adverse_environmental_factors,loss_of_balance,0.000000
adverse_environmental_factors,loss_of_control,0.000000
adverse_environmental_factors,loss_of_drive,0.000000
adverse_environmental_factors,loss_of_emotional_control,0.000000
adverse_environmental_factors,loss_of_energy,0.000000
adverse_environmental_factors,loss_of_interest,0.000000
adverse_environmental_factors,low_energy,0.000000
adverse_environmental_factors,marital_tension,0.000000
adverse_environmental_factors,mental_demands,0.000000
adverse_environmental_factors,mental_distraction,0.000000
adverse_environmental_factors,mental_focus,0.000000
adverse_environmental_factors,mental_load,0.000000
adverse_environmental_factors,mental_looping,0.000000
adverse_environmental_factors,mental_preoccupation,0.000000
adverse_environmental_factors,mental_rehearsal,0.000000
adverse_environmental_factors,mental_repetition,0.000000
adverse_environmental_factors,mental_rumination,0.000000
adverse_environmental_factors,mental_struggle,0.000000
adverse_environmental_factors,mental_volatility,0.000000
adverse_environmental_factors,need_for_control,0.000000
adverse_environmental_factors,need_for_safety,0.000000
adverse_environmental_factors,need_for_security,0.000000
adverse_environmental_factors,negative_interactions,0.000000
adverse_environmental_factors,negative_outlook_on_future,0.000000
adverse_environmental_factors,negative_thought_patterns,0.000000
adverse_environmental_factors,new_environment,0.000000
adverse_environmental_factors,obligation_overload,0.000000
adverse_environmental_factors,obligations,0.000000
adverse_environmental_factors,obsessive_behavior,0.000000
adverse_environmental_factors,obsessive_thinking,0.000000
adverse_environmental_factors,occupation,0.000000
adverse_environmental_factors,operating_capacity,0.000000
adverse_environmental_factors,painting,0.000000
adverse_environmental_factors,painting_miniatures,0.000000
adverse_environmental_factors,parental_volatility,0.000000
adverse_environmental_factors,past_shaping_present,0.000000
adverse_environmental_factors,past_trauma,0.000000
adverse_environmental_factors,patterned_behavior,0.000000
adverse_environmental_factors,peace,0.000000
adverse_environmental_factors,perceived_current_environment,0.000000
adverse_environmental_factors,perceived_failure,0.000000
adverse_environmental_factors,perceived_lack_of_control,0.000000
adverse_environmental_factors,perceived_progress_towards_goals,0.000000
adverse_environmental_factors,perception_of_world,0.000000
adverse_environmental_factors,perfectionism,0.000000
adverse_environmental_factors,permanent_tension,0.000000
adverse_environmental_factors,perpetual_strain,0.000000
adverse_environmental_factors,persistence,0.000000
adverse_environmental_factors,persistent_anxiety,0.000000
adverse_environmental_factors,persistent_sense_of_instability,0.000000
adverse_environmental_factors,persistent_weight,0.000000
adverse_environmental_factors,pessimistic_expectations,0.000000
adverse_environmental_factors,physical_health,0.000000
adverse_environmental_factors,physical_sensation_of_anxiety,0.000000
adverse_environmental_factors,physical_symptoms,0.000000
adverse_environmental_factors,planning_ineffectiveness,0.000000
adverse_environmental_factors,poor_social_connections,0.000000
adverse_environmental_factors,poor_work_life_balance,0.000000
adverse_environmental_factors,pottery_hobby,0.000000
adverse_environmental_factors,powerlessness,0.000000
adverse_environmental_factors,preference_for_alone_time,0.000000
adverse_environmental_factors,preoccupation_with_past,0.000000
adverse_environmental_factors,pressure_handling_difficulty,0.000000
adverse_environmental_factors,pressure_sensitivity,0.000000
adverse_environmental_factors,productivity,0.000000
adverse_environmental_factors,projected_calm,0.000000
adverse_environmental_factors,reactive_behavior,0.000000
adverse_environmental_factors,reflective_thinking,0.000000
adverse_environmental_factors,regret,0.000000
adverse_environmental_factors,relationship_stress,0.000000
adverse_environmental_factors,relaxation,0.000000
adverse_environmental_factors,relaxation_ability,0.000000
adverse_environmental_factors,relaxation_difficulty,0.000000
adverse_environmental_factors,residential_location,0.000000
adverse_environmental_factors,responsibility,0.000000
adverse_environmental_factors,restlessness,0.000000
adverse_environmental_factors,rigid_control,0.000000
adverse_environmental_factors,role_playing,0.000000
adverse_environmental_factors,sadness,0.000000
adverse_environmental_factors,safety_perspective,0.000000
adverse_environmental_factors,schedule_management,0.000000
adverse_environmental_factors,security,0.000000
adverse_environmental_factors,security_concerns,0.000000
adverse_environmental_factors,security_insecurity,0.000000
adverse_environmental_factors,security_need,0.000000
adverse_environmental_factors,self_care,0.000000
adverse_environmental_factors,self_care_activity,0.000000
adverse_environmental_factors,self_care_effort,0.000000
adverse_environmental_factors,self_care_efforts,0.000000
adverse_environmental_factors,self_control_difficulty,0.000000
adverse_environmental_factors,self_criticism,0.000000
adverse_environmental_factors,self_distancing,0.000000
adverse_environmental_factors,self_distraction,0.000000
adverse_environmental_factors,self_focus,0.000000
adverse_environmental_factors,self_identification_with_past_patterns,0.000000
adverse_environmental_factors,self_management,0.000000
adverse_environmental_factors,self_perceived_failure,0.000000
adverse_environmental_factors,self_protection,0.000000
adverse_environmental_factors,self_protection_patterns,0.000000
adverse_environmental_factors,self_recognition,0.000000
adverse_environmental_factors,self_reconciliation,0.000000
adverse_environmental_factors,self_reflection,0.000000
adverse_environmental_factors,self_reliance,0.000000
adverse_environmental_factors,self_sabotaging_behavior,0.000000
adverse_environmental_factors,sense_of_security,0.000000
adverse_environmental_factors,sleep_deprivation,0.000000
adverse_environmental_factors,sleep_disturbance,0.000000
adverse_environmental_factors,sleep_quality,0.000000
adverse_environmental_factors,social_anxiety,0.000000
adverse_environmental_factors,social_commitment,0.000000
adverse_environmental_factors,social_concealment,0.000000
adverse_environmental_factors,social_connection,0.000000
adverse_environmental_factors,social_interaction_impact,0.000000
adverse_environmental_factors,social_isolation,0.000715
adverse_environmental_factors,stability,0.000000
adverse_environmental_factors,stress,0.000000
adverse_environmental_factors,struggle_to_find_peace,0.000000
adverse_environmental_factors,struggle_with_contentment,0.000000
adverse_environmental_factors,struggle_with_peace,0.000000
adverse_environmental_factors,struggle_with_purpose,0.000000
adverse_environmental_factors,survival_mode,0.000000
adverse_environmental_factors,survival_pattern,0.000000
adverse_environmental_factors,task_focus,0.000000
adverse_environmental_factors,temperament,0.000000
adverse_environmental_factors,therapeutic_activity,0.000000
adverse_environmental_factors,time_demands,0.000000
adverse_environmental_factors,time_management,0.000000
adverse_environmental_factors,trauma,0.000000
adverse_environmental_factors,travel,0.000000
adverse_environmental_factors,trust_issues,0.000000
adverse_environmental_factors,uncertainty,0.000000
adverse_environmental_factors,unhealthy_coping,0.000000
adverse_environmental_factors,unpredictable_outbursts,0.000000
